image_id,mask_id,class_name
963121,963121_00001,Lung
965787,965787_00000,Lung
965787,965787_00001,Lung
964444,964444_00000,Lung
964444,964444_00001,Lung
961771,961771_00000,Lung
961771,961771_00001,Lung
965694,965694_00000,Lung
965694,965694_00001,Lung
965334,965334_00000,Lung
965334,965334_00001,Lung
1676217,1676217_00000,Lung
1676217,1676217_00001,Lung
963510,963510_00000,Lung
963510,963510_00001,Lung
962505,962505_00000,Lung
962505,962505_00001,Lung
963212,963212_00000,Lung
963212,963212_00001,Lung
964772,964772_00000,Lung
964772,964772_00001,Lung
1676246,1676246_00000,Lung
1676246,1676246_00001,Lung
965316,965316_00000,Lung
965316,965316_00001,Lung
965818,965818_00000,Lung
965818,965818_00001,Lung
962725,962725_00000,Lung
962725,962725_00001,Lung
961062,961062_00000,Lung
961062,961062_00001,Lung
961124,961124_00000,Lung
961124,961124_00001,Lung
964769,964769_00000,Lung
964769,964769_00001,Lung
965470,965470_00000,Lung
965470,965470_00001,Lung
962617,962617_00000,Lung
962617,962617_00001,Lung
961158,961158_00000,Lung
961158,961158_00001,Lung
960502,960502_00000,Lung
960502,960502_00001,Lung
964705,964705_00000,Lung
964705,964705_00001,Lung
959987,959987_00000,Lung
959987,959987_00001,Lung
964792,964792_00000,Lung
964792,964792_00001,Lung
965081,965081_00000,Lung
965081,965081_00001,Lung
962573,962573_00000,Lung
962573,962573_00001,Lung
964731,964731_00000,Lung
964731,964731_00001,Lung
963069,963069_00000,Lung
963069,963069_00001,Lung
964779,964779_00000,Lung
964779,964779_00001,Lung
960215,960215_00000,Lung
960215,960215_00001,Lung
965769,965769_00000,Lung
965769,965769_00001,Lung
961680,961680_00000,Lung
961680,961680_00001,Lung
964915,964915_00000,Lung
964915,964915_00001,Lung
965349,965349_00000,Lung
965349,965349_00001,Lung
965801,965801_00000,Lung
965801,965801_00001,Lung
961929,961929_00000,Lung
961929,961929_00001,Lung
960961,960961_00000,Lung
960961,960961_00001,Lung
963371,963371_00000,Lung
963371,963371_00001,Lung
965103,965103_00000,Lung
965103,965103_00001,Lung
1676612,1676612_00000,Lung
1676612,1676612_00001,Lung
963178,963178_00000,Lung
963178,963178_00001,Lung
1676193,1676193_00000,Lung
1676193,1676193_00001,Lung
960558,960558_00000,Lung
960558,960558_00001,Lung
964200,964200_00000,Lung
964200,964200_00001,Lung
960301,960301_00000,Lung
960301,960301_00001,Lung
964771,964771_00000,Lung
964771,964771_00001,Lung
964593,964593_00000,Lung
964593,964593_00001,Lung
1676254,1676254_00000,Lung
1676254,1676254_00001,Lung
964543,964543_00000,Lung
964543,964543_00001,Lung
964686,964686_00000,Lung
964686,964686_00001,Lung
964351,964351_00000,Lung
964351,964351_00001,Lung
964631,964631_00000,Lung
964631,964631_00001,Lung
961563,961563_00000,Lung
961563,961563_00001,Lung
963863,963863_00000,Lung
963863,963863_00001,Lung
963787,963787_00000,Lung
963787,963787_00001,Lung
964352,964352_00000,Lung
964352,964352_00001,Lung
960543,960543_00000,Lung
960543,960543_00001,Lung
962397,962397_00000,Lung
962397,962397_00001,Lung
964732,964732_00000,Lung
964732,964732_00001,Lung
964513,964513_00000,Lung
964513,964513_00001,Lung
962279,962279_00000,Lung
962279,962279_00001,Lung
963977,963977_00000,Lung
963977,963977_00001,Lung
964505,964505_00000,Lung
964505,964505_00001,Lung
960492,960492_00000,Lung
960492,960492_00001,Lung
964348,964348_00000,Lung
964348,964348_00001,Lung
965265,965265_00000,Lung
965265,965265_00001,Lung
964600,964600_00000,Lung
964600,964600_00001,Lung
965047,965047_00000,Lung
965047,965047_00001,Lung
960712,960712_00000,Lung
960712,960712_00001,Lung
964892,964892_00000,Lung
964892,964892_00001,Lung
962758,962758_00000,Lung
962758,962758_00001,Lung
964605,964605_00000,Lung
964605,964605_00001,Lung
962188,962188_00000,Lung
962188,962188_00001,Lung
960661,960661_00000,Lung
960661,960661_00001,Lung
962862,962862_00000,Lung
962862,962862_00001,Lung
962857,962857_00000,Lung
962857,962857_00001,Lung
960620,960620_00000,Lung
960620,960620_00001,Lung
959870,959870_00000,Lung
959870,959870_00001,Lung
961446,961446_00000,Lung
961446,961446_00001,Lung
961524,961524_00000,Lung
961524,961524_00001,Lung
965000,965000_00000,Lung
965000,965000_00001,Lung
964833,964833_00000,Lung
964833,964833_00001,Lung
960790,960790_00000,Lung
960790,960790_00001,Lung
961449,961449_00000,Lung
961449,961449_00001,Lung
1676701,1676701_00000,Lung
1676701,1676701_00001,Lung
961811,961811_00000,Lung
961811,961811_00001,Lung
965574,965574_00000,Lung
965574,965574_00001,Lung
960559,960559_00000,Lung
960559,960559_00001,Lung
963956,963956_00000,Lung
963956,963956_00001,Lung
960165,960165_00000,Lung
960165,960165_00001,Lung
963217,963217_00000,Lung
963217,963217_00001,Lung
960473,960473_00000,Lung
960473,960473_00001,Lung
1676729,1676729_00000,Lung
1676729,1676729_00001,Lung
964778,964778_00000,Lung
964778,964778_00001,Lung
965058,965058_00000,Lung
965058,965058_00001,Lung
965910,965910_00000,Lung
965910,965910_00001,Lung
965721,965721_00000,Lung
965721,965721_00001,Lung
963120,963120_00000,Lung
963120,963120_00001,Lung
964944,964944_00000,Lung
964944,964944_00001,Lung
964926,964926_00000,Lung
964926,964926_00001,Lung
960442,960442_00000,Lung
960442,960442_00001,Lung
965230,965230_00000,Lung
965230,965230_00001,Lung
963313,963313_00000,Lung
963313,963313_00001,Lung
965098,965098_00000,Lung
965098,965098_00001,Lung
963309,963309_00000,Lung
963309,963309_00001,Lung
961049,961049_00000,Lung
961049,961049_00001,Lung
963256,963256_00000,Lung
963256,963256_00001,Lung
960863,960863_00000,Lung
960863,960863_00001,Lung
963532,963532_00000,Lung
963532,963532_00001,Lung
963090,963090_00000,Lung
963090,963090_00001,Lung
959921,959921_00000,Lung
959921,959921_00001,Lung
964522,964522_00000,Lung
964522,964522_00001,Lung
960658,960658_00000,Lung
960658,960658_00001,Lung
961909,961909_00000,Lung
961909,961909_00001,Lung
959906,959906_00000,Lung
959906,959906_00001,Lung
964843,964843_00000,Lung
964843,964843_00001,Lung
964074,964074_00000,Lung
964074,964074_00001,Lung
963335,963335_00000,Lung
963335,963335_00001,Lung
963123,963123_00000,Lung
963123,963123_00001,Lung
964814,964814_00000,Lung
964814,964814_00001,Lung
965616,965616_00000,Lung
965616,965616_00001,Lung
965200,965200_00000,Lung
965200,965200_00001,Lung
960900,960900_00000,Lung
960900,960900_00001,Lung
961551,961551_00000,Lung
961551,961551_00001,Lung
962720,962720_00000,Lung
962720,962720_00001,Lung
964045,964045_00000,Lung
964045,964045_00001,Lung
965184,965184_00000,Lung
965184,965184_00001,Lung
960840,960840_00000,Lung
960840,960840_00001,Lung
964092,964092_00000,Lung
964092,964092_00001,Lung
960233,960233_00000,Lung
960233,960233_00001,Lung
965703,965703_00000,Lung
965703,965703_00001,Lung
964146,964146_00000,Lung
964146,964146_00001,Lung
965172,965172_00000,Lung
965172,965172_00001,Lung
965089,965089_00000,Lung
965089,965089_00001,Lung
964136,964136_00000,Lung
964136,964136_00001,Lung
962556,962556_00000,Lung
962556,962556_00001,Lung
964473,964473_00000,Lung
964473,964473_00001,Lung
962722,962722_00000,Lung
962722,962722_00001,Lung
965825,965825_00000,Lung
965825,965825_00001,Lung
965143,965143_00000,Lung
965143,965143_00001,Lung
962180,962180_00000,Lung
962180,962180_00001,Lung
964738,964738_00000,Lung
964738,964738_00001,Lung
963258,963258_00000,Lung
963258,963258_00001,Lung
960229,960229_00000,Lung
960229,960229_00001,Lung
960051,960051_00000,Lung
960051,960051_00001,Lung
961008,961008_00000,Lung
961008,961008_00001,Lung
965262,965262_00000,Lung
965262,965262_00001,Lung
964751,964751_00000,Lung
964751,964751_00001,Lung
962790,962790_00000,Lung
962790,962790_00001,Lung
960006,960006_00000,Lung
960006,960006_00001,Lung
962056,962056_00000,Lung
962056,962056_00001,Lung
963896,963896_00000,Lung
963896,963896_00001,Lung
961951,961951_00000,Lung
961951,961951_00001,Lung
960939,960939_00000,Lung
960939,960939_00001,Lung
960021,960021_00000,Lung
960021,960021_00001,Lung
963998,963998_00000,Lung
963998,963998_00001,Lung
963720,963720_00000,Lung
963720,963720_00001,Lung
961893,961893_00000,Lung
961893,961893_00001,Lung
963111,963111_00000,Lung
963111,963111_00001,Lung
965255,965255_00000,Lung
965255,965255_00001,Lung
963204,963204_00000,Lung
963204,963204_00001,Lung
960341,960341_00000,Lung
960341,960341_00001,Lung
961712,961712_00000,Lung
961712,961712_00001,Lung
963553,963553_00000,Lung
963553,963553_00001,Lung
963272,963272_00000,Lung
963272,963272_00001,Lung
965890,965890_00000,Lung
965890,965890_00001,Lung
965321,965321_00000,Lung
965321,965321_00001,Lung
960346,960346_00000,Lung
960346,960346_00001,Lung
963115,963115_00000,Lung
963115,963115_00001,Lung
960952,960952_00000,Lung
960952,960952_00001,Lung
965747,965747_00000,Lung
965747,965747_00001,Lung
965243,965243_00000,Lung
965243,965243_00001,Lung
963879,963879_00000,Lung
963879,963879_00001,Lung
960357,960357_00000,Lung
960357,960357_00001,Lung
963738,963738_00000,Lung
963738,963738_00001,Lung
964615,964615_00000,Lung
964615,964615_00001,Lung
961168,961168_00000,Lung
961168,961168_00001,Lung
961691,961691_00000,Lung
961691,961691_00001,Lung
960627,960627_00000,Lung
960627,960627_00001,Lung
962586,962586_00000,Lung
962586,962586_00001,Lung
1676399,1676399_00000,Lung
1676399,1676399_00001,Lung
960171,960171_00000,Lung
960171,960171_00001,Lung
1676817,1676817_00000,Lung
1676817,1676817_00001,Ignore
1676817,1676817_00002,Ignore
1676817,1676817_00003,Lung
963855,963855_00000,Lung
963855,963855_00001,Lung
965925,965925_00000,Lung
965925,965925_00001,Lung
965147,965147_00000,Lung
965147,965147_00001,Lung
965666,965666_00000,Lung
965666,965666_00001,Lung
964986,964986_00000,Lung
964986,964986_00001,Lung
961025,961025_00000,Lung
961025,961025_00001,Lung
960555,960555_00000,Lung
960555,960555_00001,Lung
961161,961161_00000,Lung
961161,961161_00001,Lung
965183,965183_00000,Lung
965183,965183_00001,Lung
962885,962885_00000,Lung
962885,962885_00001,Lung
965417,965417_00000,Lung
965417,965417_00001,Lung
960801,960801_00000,Lung
960801,960801_00001,Lung
961750,961750_00000,Lung
961750,961750_00001,Lung
962939,962939_00000,Lung
962939,962939_00001,Lung
964850,964850_00000,Lung
964850,964850_00001,Lung
965689,965689_00000,Lung
965689,965689_00001,Lung
964296,964296_00000,Lung
964296,964296_00001,Lung
964467,964467_00000,Lung
964467,964467_00001,Lung
1676486,1676486_00000,Lung
1676486,1676486_00001,Lung
965459,965459_00000,Lung
965459,965459_00001,Lung
965388,965388_00000,Lung
965388,965388_00001,Lung
1676199,1676199_00000,Lung
1676199,1676199_00001,Lung
960414,960414_00000,Lung
960414,960414_00001,Lung
961621,961621_00000,Lung
961621,961621_00001,Lung
963869,963869_00000,Lung
963869,963869_00001,Lung
964447,964447_00000,Lung
964447,964447_00001,Lung
963726,963726_00000,Lung
963726,963726_00001,Lung
960946,960946_00000,Lung
960946,960946_00001,Lung
963175,963175_00000,Lung
963175,963175_00001,Lung
962693,962693_00000,Lung
962693,962693_00001,Lung
965770,965770_00000,Lung
965770,965770_00001,Lung
963446,963446_00000,Lung
963446,963446_00001,Lung
964090,964090_00000,Lung
964090,964090_00001,Lung
964195,964195_00000,Lung
964195,964195_00001,Lung
960749,960749_00000,Lung
960749,960749_00001,Lung
961137,961137_00000,Lung
961137,961137_00001,Lung
963186,963186_00000,Lung
963186,963186_00001,Lung
963280,963280_00000,Lung
963280,963280_00001,Lung
962421,962421_00000,Lung
962421,962421_00001,Lung
964796,964796_00000,Lung
964796,964796_00001,Lung
961747,961747_00000,Lung
961747,961747_00001,Lung
962951,962951_00000,Lung
962951,962951_00001,Lung
960535,960535_00000,Lung
960535,960535_00001,Lung
964053,964053_00000,Lung
964053,964053_00001,Lung
959918,959918_00000,Lung
959918,959918_00001,Lung
1676425,1676425_00000,Lung
1676425,1676425_00001,Lung
960303,960303_00000,Lung
960303,960303_00001,Lung
960768,960768_00000,Lung
960768,960768_00001,Lung
963762,963762_00000,Lung
963762,963762_00001,Lung
962784,962784_00000,Lung
962784,962784_00001,Lung
961859,961859_00000,Lung
961859,961859_00001,Lung
961108,961108_00000,Lung
961108,961108_00001,Lung
961946,961946_00000,Lung
961946,961946_00001,Lung
965158,965158_00000,Lung
965158,965158_00001,Lung
960630,960630_00000,Lung
960630,960630_00001,Lung
962046,962046_00000,Lung
962046,962046_00001,Lung
959953,959953_00000,Lung
959953,959953_00001,Lung
962313,962313_00000,Lung
962313,962313_00001,Lung
962288,962288_00000,Lung
962288,962288_00001,Lung
961742,961742_00000,Lung
961742,961742_00001,Lung
965046,965046_00000,Lung
965046,965046_00001,Lung
964378,964378_00000,Lung
964378,964378_00001,Lung
961139,961139_00000,Lung
961139,961139_00001,Lung
964383,964383_00000,Lung
964383,964383_00001,Lung
962650,962650_00000,Lung
962650,962650_00001,Lung
963151,963151_00000,Lung
963151,963151_00001,Lung
962792,962792_00000,Lung
962792,962792_00001,Lung
1676426,1676426_00000,Lung
1676426,1676426_00001,Lung
965387,965387_00000,Lung
965387,965387_00001,Lung
963100,963100_00000,Lung
963100,963100_00001,Lung
965352,965352_00000,Lung
965352,965352_00001,Lung
961606,961606_00000,Lung
961606,961606_00001,Lung
961843,961843_00000,Lung
961843,961843_00001,Lung
965847,965847_00000,Lung
965847,965847_00001,Lung
964154,964154_00000,Lung
964154,964154_00001,Lung
963512,963512_00000,Lung
963512,963512_00001,Lung
961637,961637_00000,Lung
961637,961637_00001,Lung
961488,961488_00000,Lung
961488,961488_00001,Lung
962114,962114_00000,Lung
962114,962114_00001,Lung
965165,965165_00000,Lung
965165,965165_00001,Lung
960520,960520_00000,Lung
960520,960520_00001,Lung
965192,965192_00000,Lung
965192,965192_00001,Lung
965148,965148_00000,Lung
965148,965148_00001,Lung
964325,964325_00000,Lung
964325,964325_00001,Lung
962809,962809_00000,Lung
962809,962809_00001,Lung
961461,961461_00000,Lung
961461,961461_00001,Lung
963592,963592_00000,Lung
963592,963592_00001,Lung
964551,964551_00000,Lung
964551,964551_00001,Lung
963554,963554_00000,Lung
963554,963554_00001,Lung
961081,961081_00000,Lung
961081,961081_00001,Lung
960214,960214_00000,Lung
960214,960214_00001,Lung
1676223,1676223_00000,Lung
1676223,1676223_00001,Lung
963859,963859_00000,Lung
963859,963859_00001,Lung
1676355,1676355_00000,Lung
1676355,1676355_00001,Lung
962764,962764_00000,Lung
962764,962764_00001,Lung
965828,965828_00000,Lung
965828,965828_00001,Lung
961844,961844_00000,Lung
961844,961844_00001,Lung
964714,964714_00000,Lung
964714,964714_00001,Lung
963913,963913_00000,Lung
963913,963913_00001,Lung
964912,964912_00000,Lung
964912,964912_00001,Lung
963153,963153_00000,Lung
963153,963153_00001,Lung
961778,961778_00000,Lung
961778,961778_00001,Lung
962844,962844_00000,Lung
962844,962844_00001,Lung
964212,964212_00000,Lung
964212,964212_00001,Lung
964767,964767_00000,Lung
964767,964767_00001,Lung
1676232,1676232_00000,Lung
1676232,1676232_00001,Lung
960548,960548_00000,Lung
960548,960548_00001,Lung
965250,965250_00000,Lung
965250,965250_00001,Lung
960089,960089_00000,Lung
960089,960089_00001,Lung
960080,960080_00000,Lung
960080,960080_00001,Lung
1676667,1676667_00000,Lung
1676667,1676667_00001,Lung
961157,961157_00000,Lung
961157,961157_00001,Lung
1676506,1676506_00000,Lung
1676506,1676506_00001,Lung
965186,965186_00000,Lung
965186,965186_00001,Lung
965609,965609_00000,Lung
965609,965609_00001,Lung
960943,960943_00000,Lung
960943,960943_00001,Lung
964791,964791_00000,Lung
964791,964791_00001,Lung
1676591,1676591_00000,Lung
1676591,1676591_00001,Lung
961153,961153_00000,Lung
961153,961153_00001,Lung
964436,964436_00000,Lung
964436,964436_00001,Lung
963854,963854_00000,Lung
963854,963854_00001,Lung
959985,959985_00000,Lung
959985,959985_00001,Lung
962482,962482_00000,Lung
962482,962482_00001,Lung
964556,964556_00000,Lung
964556,964556_00001,Lung
960259,960259_00000,Lung
960259,960259_00001,Lung
961907,961907_00000,Lung
961907,961907_00001,Lung
965033,965033_00000,Lung
965033,965033_00001,Lung
963085,963085_00000,Lung
963085,963085_00001,Lung
962126,962126_00000,Lung
962126,962126_00001,Lung
959928,959928_00000,Lung
959928,959928_00001,Lung
1676847,1676847_00000,Lung
1676847,1676847_00001,Lung
963484,963484_00000,Lung
963484,963484_00001,Lung
964330,964330_00000,Lung
964330,964330_00001,Lung
963476,963476_00000,Lung
963476,963476_00001,Lung
962377,962377_00000,Lung
962377,962377_00001,Lung
963648,963648_00000,Lung
963648,963648_00001,Lung
959851,959851_00000,Lung
959851,959851_00001,Lung
1676707,1676707_00000,Lung
1676707,1676707_00001,Lung
961007,961007_00000,Lung
961007,961007_00001,Lung
960277,960277_00000,Lung
960277,960277_00001,Lung
961093,961093_00000,Lung
961093,961093_00001,Lung
962500,962500_00000,Lung
962500,962500_00001,Lung
965440,965440_00000,Lung
965440,965440_00001,Lung
965424,965424_00000,Lung
965424,965424_00001,Lung
960441,960441_00000,Lung
960441,960441_00001,Lung
961466,961466_00000,Lung
961466,961466_00001,Lung
962676,962676_00000,Lung
962676,962676_00001,Lung
962144,962144_00000,Lung
962144,962144_00001,Lung
963355,963355_00000,Lung
963355,963355_00001,Lung
965297,965297_00000,Lung
965297,965297_00001,Lung
960590,960590_00000,Lung
960590,960590_00001,Lung
960254,960254_00000,Lung
960254,960254_00001,Lung
965535,965535_00000,Lung
965535,965535_00001,Lung
962283,962283_00000,Lung
962283,962283_00001,Lung
961134,961134_00000,Lung
961134,961134_00001,Lung
962587,962587_00000,Lung
962587,962587_00001,Lung
964166,964166_00000,Lung
964166,964166_00001,Lung
961544,961544_00000,Lung
961544,961544_00001,Lung
964413,964413_00000,Lung
964413,964413_00001,Lung
963430,963430_00000,Lung
963430,963430_00001,Lung
961867,961867_00000,Lung
961867,961867_00001,Lung
960179,960179_00000,Lung
960179,960179_00001,Lung
962245,962245_00000,Lung
962245,962245_00001,Lung
962391,962391_00000,Lung
962391,962391_00001,Lung
960933,960933_00000,Lung
960933,960933_00001,Lung
961601,961601_00000,Lung
961601,961601_00001,Lung
963993,963993_00000,Lung
963993,963993_00001,Lung
962274,962274_00000,Lung
962274,962274_00001,Lung
960095,960095_00000,Lung
960095,960095_00001,Lung
962055,962055_00000,Lung
962055,962055_00001,Lung
965633,965633_00000,Lung
965633,965633_00001,Lung
965706,965706_00000,Lung
965706,965706_00001,Lung
959929,959929_00000,Lung
959929,959929_00001,Lung
962163,962163_00000,Lung
962163,962163_00001,Lung
960101,960101_00000,Lung
960101,960101_00001,Lung
963595,963595_00000,Lung
963595,963595_00001,Lung
962303,962303_00000,Lung
962303,962303_00001,Lung
961986,961986_00000,Lung
961986,961986_00001,Lung
961753,961753_00000,Lung
961753,961753_00001,Lung
964141,964141_00000,Lung
964141,964141_00001,Lung
961114,961114_00000,Lung
961114,961114_00001,Lung
960325,960325_00000,Lung
960325,960325_00001,Lung
1676298,1676298_00000,Lung
1676298,1676298_00001,Lung
965149,965149_00000,Lung
965149,965149_00001,Lung
963676,963676_00000,Lung
963676,963676_00001,Lung
963025,963025_00000,Lung
963025,963025_00001,Lung
965598,965598_00000,Lung
965598,965598_00001,Lung
965505,965505_00000,Lung
965505,965505_00001,Lung
964752,964752_00000,Lung
964752,964752_00001,Lung
960990,960990_00000,Lung
960990,960990_00001,Lung
965941,965941_00000,Lung
965941,965941_00001,Lung
965178,965178_00000,Lung
965178,965178_00001,Lung
962433,962433_00000,Lung
962433,962433_00001,Lung
964270,964270_00000,Lung
964270,964270_00001,Lung
963086,963086_00000,Lung
963086,963086_00001,Lung
964935,964935_00000,Lung
964935,964935_00001,Lung
964541,964541_00000,Lung
964541,964541_00001,Lung
963899,963899_00000,Lung
963899,963899_00001,Lung
962015,962015_00000,Lung
962015,962015_00001,Lung
961799,961799_00000,Lung
961799,961799_00001,Lung
962744,962744_00000,Lung
962744,962744_00001,Lung
963753,963753_00000,Lung
963753,963753_00001,Lung
965082,965082_00000,Lung
965082,965082_00001,Lung
963492,963492_00000,Lung
963492,963492_00001,Lung
960359,960359_00000,Lung
960359,960359_00001,Lung
960239,960239_00000,Lung
960239,960239_00001,Lung
965916,965916_00000,Lung
965916,965916_00001,Lung
961502,961502_00000,Lung
961502,961502_00001,Lung
1676669,1676669_00000,Lung
1676669,1676669_00001,Lung
961629,961629_00000,Lung
961629,961629_00001,Lung
1676457,1676457_00000,Lung
1676457,1676457_00001,Ignore
1676457,1676457_00002,Lung
960342,960342_00000,Lung
960342,960342_00001,Lung
964665,964665_00000,Lung
964665,964665_00001,Lung
961141,961141_00000,Lung
961141,961141_00001,Lung
964410,964410_00000,Lung
964410,964410_00001,Lung
960184,960184_00000,Lung
960184,960184_00001,Lung
1676429,1676429_00000,Lung
1676429,1676429_00001,Lung
963160,963160_00000,Lung
963160,963160_00001,Lung
965336,965336_00000,Lung
965336,965336_00001,Lung
964307,964307_00000,Lung
964307,964307_00001,Lung
961645,961645_00000,Lung
961645,961645_00001,Lung
962637,962637_00000,Lung
962637,962637_00001,Lung
960690,960690_00000,Lung
960690,960690_00001,Lung
962234,962234_00000,Lung
962234,962234_00001,Lung
963795,963795_00000,Lung
963795,963795_00001,Lung
959945,959945_00000,Lung
959945,959945_00001,Lung
965466,965466_00000,Lung
965466,965466_00001,Lung
966241,966241_00000,Lung
966241,966241_00001,Lung
1676391,1676391_00000,Lung
1676391,1676391_00001,Lung
960068,960068_00000,Lung
960068,960068_00001,Lung
961495,961495_00000,Lung
961495,961495_00001,Lung
963119,963119_00000,Lung
963119,963119_00001,Lung
965537,965537_00000,Lung
965537,965537_00001,Lung
962343,962343_00000,Lung
962343,962343_00001,Lung
963495,963495_00000,Lung
963495,963495_00001,Lung
964315,964315_00000,Lung
964315,964315_00001,Lung
964093,964093_00000,Lung
964093,964093_00001,Lung
962901,962901_00000,Lung
962901,962901_00001,Lung
964064,964064_00000,Lung
964064,964064_00001,Lung
961033,961033_00000,Lung
961033,961033_00001,Lung
1676338,1676338_00000,Lung
1676338,1676338_00001,Lung
965026,965026_00000,Lung
965026,965026_00001,Lung
960289,960289_00000,Lung
960289,960289_00001,Lung
960396,960396_00000,Lung
960396,960396_00001,Lung
964177,964177_00000,Lung
964177,964177_00001,Lung
961608,961608_00000,Lung
961608,961608_00001,Lung
962399,962399_00000,Lung
962399,962399_00001,Lung
962393,962393_00000,Lung
962393,962393_00001,Lung
964652,964652_00000,Lung
964652,964652_00001,Lung
1676328,1676328_00000,Lung
1676328,1676328_00001,Lung
959989,959989_00000,Lung
959989,959989_00001,Lung
962317,962317_00000,Lung
962317,962317_00001,Lung
964476,964476_00000,Lung
964476,964476_00001,Lung
964269,964269_00000,Lung
964269,964269_00001,Lung
964549,964549_00000,Lung
964549,964549_00001,Lung
964630,964630_00000,Lung
964630,964630_00001,Lung
960811,960811_00000,Lung
960811,960811_00001,Lung
965071,965071_00000,Lung
965071,965071_00001,Lung
962311,962311_00000,Lung
962311,962311_00001,Lung
960591,960591_00000,Lung
960591,960591_00001,Lung
960925,960925_00000,Lung
960925,960925_00001,Lung
965217,965217_00000,Lung
965217,965217_00001,Lung
962727,962727_00000,Lung
962727,962727_00001,Lung
962956,962956_00000,Lung
962956,962956_00001,Lung
1676417,1676417_00000,Lung
1676417,1676417_00001,Lung
1676417,1676417_00002,Ignore
1676417,1676417_00003,Ignore
1676417,1676417_00004,Ignore
1676417,1676417_00005,Ignore
1676417,1676417_00006,Ignore
1676417,1676417_00007,Ignore
1676417,1676417_00008,Ignore
961738,961738_00000,Lung
961738,961738_00001,Lung
964313,964313_00000,Lung
964313,964313_00001,Lung
960105,960105_00000,Lung
960105,960105_00001,Lung
965160,965160_00000,Lung
965160,965160_00001,Lung
960748,960748_00000,Lung
960748,960748_00001,Lung
960599,960599_00000,Lung
960599,960599_00001,Lung
964314,964314_00000,Lung
964314,964314_00001,Lung
960906,960906_00000,Lung
960906,960906_00001,Lung
960869,960869_00000,Lung
960869,960869_00001,Lung
964661,964661_00000,Lung
964661,964661_00001,Lung
960720,960720_00000,Lung
960720,960720_00001,Lung
961454,961454_00000,Lung
961454,961454_00001,Lung
962493,962493_00000,Lung
962493,962493_00001,Lung
964196,964196_00000,Lung
964196,964196_00001,Lung
965370,965370_00000,Lung
965370,965370_00001,Lung
963249,963249_00000,Lung
963249,963249_00001,Lung
961894,961894_00000,Lung
961894,961894_00001,Lung
964365,964365_00000,Lung
964365,964365_00001,Lung
965675,965675_00000,Lung
965675,965675_00001,Lung
964533,964533_00000,Lung
964533,964533_00001,Lung
962852,962852_00000,Lung
962852,962852_00001,Lung
1676647,1676647_00000,Lung
1676647,1676647_00001,Lung
963406,963406_00000,Lung
963406,963406_00001,Lung
964838,964838_00000,Lung
964838,964838_00001,Lung
1676627,1676627_00000,Lung
1676627,1676627_00001,Lung
1676763,1676763_00000,Lung
1676763,1676763_00001,Lung
961895,961895_00000,Lung
961895,961895_00001,Lung
963346,963346_00000,Lung
963346,963346_00001,Lung
959876,959876_00000,Lung
959876,959876_00001,Lung
963630,963630_00000,Lung
963630,963630_00001,Lung
1676528,1676528_00000,Lung
1676528,1676528_00001,Ignore
1676528,1676528_00002,Ignore
1676528,1676528_00003,Lung
964748,964748_00000,Lung
964748,964748_00001,Lung
965211,965211_00000,Lung
965211,965211_00001,Lung
965269,965269_00000,Lung
965269,965269_00001,Lung
963488,963488_00000,Lung
963488,963488_00001,Lung
960729,960729_00000,Lung
960729,960729_00001,Lung
963703,963703_00000,Lung
963703,963703_00001,Lung
963081,963081_00000,Lung
963081,963081_00001,Lung
1676321,1676321_00000,Lung
1676321,1676321_00001,Lung
963363,963363_00000,Lung
963363,963363_00001,Lung
965347,965347_00000,Lung
965347,965347_00001,Lung
962111,962111_00000,Lung
962111,962111_00001,Lung
965768,965768_00000,Lung
965768,965768_00001,Lung
960565,960565_00000,Lung
960565,960565_00001,Lung
960578,960578_00000,Lung
960578,960578_00001,Lung
960072,960072_00000,Lung
960072,960072_00001,Lung
965923,965923_00000,Lung
965923,965923_00001,Lung
963680,963680_00000,Lung
963680,963680_00001,Lung
964953,964953_00000,Lung
964953,964953_00001,Lung
964432,964432_00000,Lung
964432,964432_00001,Lung
964820,964820_00000,Lung
964820,964820_00001,Lung
962238,962238_00000,Lung
962238,962238_00001,Lung
963723,963723_00000,Lung
963723,963723_00001,Lung
960061,960061_00000,Lung
960061,960061_00001,Lung
963443,963443_00000,Lung
963443,963443_00001,Lung
964421,964421_00000,Lung
964421,964421_00001,Lung
960518,960518_00000,Lung
960518,960518_00001,Lung
960513,960513_00000,Lung
960513,960513_00001,Lung
964740,964740_00000,Lung
964740,964740_00001,Lung
963421,963421_00000,Lung
963421,963421_00001,Lung
963796,963796_00000,Lung
963796,963796_00001,Lung
961522,961522_00000,Lung
961522,961522_00001,Lung
960835,960835_00000,Lung
960835,960835_00001,Lung
964523,964523_00000,Lung
964523,964523_00001,Lung
965473,965473_00000,Lung
965473,965473_00001,Lung
961031,961031_00000,Lung
961031,961031_00001,Lung
963108,963108_00000,Lung
963108,963108_00001,Lung
964163,964163_00000,Lung
964163,964163_00001,Lung
962636,962636_00000,Lung
962636,962636_00001,Lung
965422,965422_00000,Lung
965422,965422_00001,Lung
962826,962826_00000,Lung
962826,962826_00001,Lung
960188,960188_00000,Lung
960188,960188_00001,Lung
962165,962165_00000,Lung
962165,962165_00001,Lung
964813,964813_00000,Lung
964813,964813_00001,Lung
964411,964411_00000,Lung
964411,964411_00001,Lung
963057,963057_00000,Lung
963057,963057_00001,Lung
965553,965553_00000,Lung
